RECORD_ID,MMWR_WEEK,WEEK_START,WEEK_END,INFLUENZA_SEASON,CASES,AGE_0_4_COUNT,AGE_5_17_COUNT,AGE_18_24_COUNT,AGE_25_49_COUNT,AGE_50_64_COUNT,AGE_65_OVER_COUNT,AGE_UNKNOWN_COUNT,AGE_0_4_PCT,AGE_5_17_PCT,AGE_18_24_PCT,AGE_25_49_PCT,AGE_50_64_PCT,AGE_65_OVER_PCT,AGE_UNKNOWN_PCT,WHITE_NON_LATINX_COUNT,BLACK_NON_LATINX_COUNT,LATINX_COUNT,ASIAN_NON_LATINX_COUNT,NHPI_NON_LATINX_COUNT,AIAN_NON_LATINX_COUNT,OTHER_RACE_NON_LATINX_COUNT,UNKNOWN_RACE_ETHNICITY_COUNT,WHITE_NON_LATINX_PCT,BLACK_NON_LATINX_PCT,LATINX_PCT,ASIAN_NON_LATINX_PCT,NHPI_NON_LATINX_PCT,AIAN_NON_LATINX_PCT,OTHER_RACE_NON_LATINX_PCT,UNKNOWN_RACE_ETHNICITY_PCT,FEMALE_COUNT,MALE_COUNT,FEMALE_PCT,MALE_PCT,DEATHS_COUNT,DEATHS_PCT,FLUSHOT_REPORTED,FLUSHOT_COUNT,FLUSHOT_PCT,AH3N2_COUNT,ANOTSUB_COUNT,AH1N1_COUNT,B_COUNT,AH3N2_PCT,ANOTSUB_PCT,AH1N1_PCT,B_PCT
2016-39,39,09/25/2016,10/01/2016,2015-2016,2,0,0,0,1,1,0,0,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0,2,0.00,1.00,0,0.00,2,0,0.00,0,2,0,0,0.00,1.00,0.00,0.00
2016-40,40,10/02/2016,10/08/2016,2016-2017,2,0,0,0,1,1,0,0,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,1,1,0.50,0.50,0,0.00,2,0,0.00,0,1,0,1,0.00,0.50,0.00,0.50
2016-41,41,10/09/2016,10/15/2016,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2016-42,42,10/16/2016,10/22/2016,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2016-43,43,10/23/2016,10/29/2016,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2016-44,44,10/30/2016,11/05/2016,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2016-45,45,11/06/2016,11/12/2016,2016-2017,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,1,1.00,0,0,0,1,0.00,0.00,0.00,1.00
2016-46,46,11/13/2016,11/19/2016,2016-2017,1,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,0,0,1,0,0,0,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,0,0,0.00,0,1,0,0,0.00,1.00,0.00,0.00
2016-47,47,11/20/2016,11/26/2016,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2016-48,48,11/27/2016,12/03/2016,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2016-49,49,12/04/2016,12/10/2016,2016-2017,1,0,0,0,1,0,0,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,0,0.00,1,0,0,0,1.00,0.00,0.00,0.00
2016-50,50,12/11/2016,12/17/2016,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2016-51,51,12/18/2016,12/24/2016,2016-2017,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,0,1,0,0,0,0,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,1,1.00,0,0,0,1,0.00,0.00,0.00,1.00
2016-52,52,12/25/2016,12/31/2016,2016-2017,2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,1,0,0,0,0,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,2,0,1.00,0.00,0,0.00,1,1,1.00,2,0,0,0,1.00,0.00,0.00,0.00
2017-01,1,01/01/2017,01/07/2017,2016-2017,6,0,1,1,0,3,1,0,0.00,0.17,0.17,0.00,0.50,0.17,0.00,1,3,2,0,0,0,0,0,0.17,0.50,0.33,0.00,0.00,0.00,0.00,0.00,6,0,1.00,0.00,0,0.00,3,3,1.00,4,1,0,1,0.67,0.17,0.00,0.17
2017-02,2,01/08/2017,01/14/2017,2016-2017,8,0,1,0,3,0,4,0,0.00,0.12,0.00,0.38,0.00,0.50,0.00,3,3,2,0,0,0,0,0,0.38,0.38,0.25,0.00,0.00,0.00,0.00,0.00,4,4,0.50,0.50,1,0.12,6,3,0.50,4,2,0,2,0.50,0.25,0.00,0.25
2017-03,3,01/15/2017,01/21/2017,2016-2017,10,1,0,0,0,4,5,0,0.10,0.00,0.00,0.00,0.40,0.50,0.00,4,3,3,0,0,0,0,0,0.40,0.30,0.30,0.00,0.00,0.00,0.00,0.00,6,4,0.60,0.40,0,0.00,8,5,0.62,2,6,0,2,0.20,0.60,0.00,0.20
2017-04,4,01/22/2017,01/28/2017,2016-2017,20,0,1,0,1,2,16,0,0.00,0.05,0.00,0.05,0.10,0.80,0.00,8,6,5,1,0,0,0,0,0.40,0.30,0.25,0.05,0.00,0.00,0.00,0.00,10,10,0.50,0.50,3,0.15,18,13,0.72,9,8,0,3,0.45,0.40,0.00,0.15
2017-05,5,01/29/2017,02/04/2017,2016-2017,9,2,2,0,1,1,3,0,0.22,0.22,0.00,0.11,0.11,0.33,0.00,3,2,3,1,0,0,0,0,0.33,0.22,0.33,0.11,0.00,0.00,0.00,0.00,5,4,0.56,0.44,0,0.00,7,4,0.57,4,3,0,2,0.44,0.33,0.00,0.22
2017-06,6,02/05/2017,02/11/2017,2016-2017,22,3,3,0,1,6,9,0,0.14,0.14,0.00,0.05,0.27,0.41,0.00,6,6,9,1,0,0,0,0,0.27,0.27,0.41,0.05,0.00,0.00,0.00,0.00,9,13,0.41,0.59,2,0.09,14,8,0.57,12,6,0,4,0.55,0.27,0.00,0.18
2017-07,7,02/12/2017,02/18/2017,2016-2017,32,3,5,2,7,5,10,0,0.09,0.16,0.06,0.22,0.16,0.31,0.00,6,13,11,2,0,0,0,0,0.19,0.41,0.34,0.06,0.00,0.00,0.00,0.00,22,10,0.69,0.31,2,0.06,21,13,0.62,20,7,0,5,0.62,0.22,0.00,0.16
2017-08,8,02/19/2017,02/25/2017,2016-2017,33,2,2,0,4,7,18,0,0.06,0.06,0.00,0.12,0.21,0.55,0.00,13,9,9,2,0,0,0,0,0.39,0.27,0.27,0.06,0.00,0.00,0.00,0.00,17,16,0.52,0.48,1,0.03,24,14,0.58,12,9,1,11,0.36,0.27,0.03,0.33
2017-09,9,02/26/2017,03/04/2017,2016-2017,27,4,3,1,5,7,7,0,0.15,0.11,0.04,0.19,0.26,0.26,0.00,8,14,4,1,0,0,0,0,0.30,0.52,0.15,0.04,0.00,0.00,0.00,0.00,12,15,0.44,0.56,1,0.04,19,10,0.53,7,8,0,12,0.26,0.30,0.00,0.44
2017-10,10,03/05/2017,03/11/2017,2016-2017,23,1,6,1,1,3,11,0,0.04,0.26,0.04,0.04,0.13,0.48,0.00,3,10,7,3,0,0,0,0,0.13,0.43,0.30,0.13,0.00,0.00,0.00,0.00,9,14,0.39,0.61,2,0.09,17,7,0.41,9,6,0,8,0.39,0.26,0.00,0.35
2017-11,11,03/12/2017,03/18/2017,2016-2017,16,6,0,0,3,3,4,0,0.38,0.00,0.00,0.19,0.19,0.25,0.00,4,9,3,0,0,0,0,0,0.25,0.56,0.19,0.00,0.00,0.00,0.00,0.00,8,8,0.50,0.50,0,0.00,9,4,0.44,7,4,0,5,0.44,0.25,0.00,0.31
2017-12,12,03/19/2017,03/25/2017,2016-2017,15,1,4,0,1,4,5,0,0.07,0.27,0.00,0.07,0.27,0.33,0.00,6,5,4,0,0,0,0,0,0.40,0.33,0.27,0.00,0.00,0.00,0.00,0.00,7,8,0.47,0.53,0,0.00,10,6,0.60,4,5,0,6,0.27,0.33,0.00,0.40
2017-13,13,03/26/2017,04/01/2017,2016-2017,22,1,1,1,2,8,9,0,0.05,0.05,0.05,0.09,0.36,0.41,0.00,9,7,5,1,0,0,0,0,0.41,0.32,0.23,0.05,0.00,0.00,0.00,0.00,13,9,0.59,0.41,1,0.05,15,11,0.73,5,4,1,12,0.23,0.18,0.05,0.55
2017-14,14,04/02/2017,04/08/2017,2016-2017,6,3,0,0,0,1,2,0,0.50,0.00,0.00,0.00,0.17,0.33,0.00,1,2,3,0,0,0,0,0,0.17,0.33,0.50,0.00,0.00,0.00,0.00,0.00,4,2,0.67,0.33,0,0.00,4,2,0.50,3,2,0,1,0.50,0.33,0.00,0.17
2017-15,15,04/09/2017,04/15/2017,2016-2017,6,0,1,0,0,2,3,0,0.00,0.17,0.00,0.00,0.33,0.50,0.00,1,3,2,0,0,0,0,0,0.17,0.50,0.33,0.00,0.00,0.00,0.00,0.00,2,4,0.33,0.67,0,0.00,4,3,0.75,3,1,0,2,0.50,0.17,0.00,0.33
2017-16,16,04/16/2017,04/22/2017,2016-2017,4,1,0,0,0,0,3,0,0.25,0.00,0.00,0.00,0.00,0.75,0.00,2,2,0,0,0,0,0,0,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,2,2,0.50,0.50,0,0.00,1,0,0.00,1,1,0,2,0.25,0.25,0.00,0.50
2017-17,17,04/23/2017,04/29/2017,2016-2017,5,0,0,0,0,2,3,0,0.00,0.00,0.00,0.00,0.40,0.60,0.00,0,2,2,1,0,0,0,0,0.00,0.40,0.40,0.20,0.00,0.00,0.00,0.00,2,3,0.40,0.60,0,0.00,1,1,1.00,0,0,0,5,0.00,0.00,0.00,1.00
2017-18,18,04/30/2017,05/06/2017,2016-2017,2,0,0,0,1,0,1,0,0.00,0.00,0.00,0.50,0.00,0.50,0.00,1,1,0,0,0,0,0,0,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0,2,0.00,1.00,1,0.50,1,1,1.00,0,0,0,2,0.00,0.00,0.00,1.00
2017-19,19,05/07/2017,05/13/2017,2016-2017,2,0,1,0,0,0,1,0,0.00,0.50,0.00,0.00,0.00,0.50,0.00,2,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,1.00,0.00,0,0.00,2,2,1.00,1,0,0,1,0.50,0.00,0.00,0.50
2017-20,20,05/14/2017,05/20/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-21,21,05/21/2017,05/27/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-22,22,05/28/2017,06/03/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-23,23,06/04/2017,06/10/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-24,24,06/11/2017,06/17/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-25,25,06/18/2017,06/24/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-26,26,06/25/2017,07/01/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-27,27,07/02/2017,07/08/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-28,28,07/09/2017,07/15/2017,2016-2017,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,1,1.00,0,0,0.00,1,0,0,0,1.00,0.00,0.00,0.00
2017-29,29,07/16/2017,07/22/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-30,30,07/23/2017,07/29/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-31,31,07/30/2017,08/05/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-32,32,08/06/2017,08/12/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-33,33,08/13/2017,08/19/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-34,34,08/20/2017,08/26/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-35,35,08/27/2017,09/02/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-36,36,09/03/2017,09/09/2017,2016-2017,1,0,0,0,1,0,0,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,1.00,0.00,0,0.00,1,1,1.00,0,0,1,0,0.00,0.00,1.00,0.00
2017-37,37,09/10/2017,09/16/2017,2016-2017,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-38,38,09/17/2017,09/23/2017,2016-2017,1,0,1,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,0,0.00,1,0,0,0,1.00,0.00,0.00,0.00
2017-39,39,09/24/2017,09/30/2017,2016-2017,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,1,1.00,1,0,0,0,1.00,0.00,0.00,0.00
2017-40,40,10/01/2017,10/07/2017,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-41,41,10/08/2017,10/14/2017,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-42,42,10/15/2017,10/21/2017,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-43,43,10/22/2017,10/28/2017,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-44,44,10/29/2017,11/04/2017,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-45,45,11/05/2017,11/11/2017,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2017-46,46,11/12/2017,11/18/2017,2017-2018,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,1,1.00,1,0,0,0,1.00,0.00,0.00,0.00
2017-47,47,11/19/2017,11/25/2017,2017-2018,6,0,0,0,2,1,3,0,0.00,0.00,0.00,0.33,0.17,0.50,0.00,1,4,1,0,0,0,0,0,0.17,0.67,0.17,0.00,0.00,0.00,0.00,0.00,3,3,0.50,0.50,0,0.00,5,5,1.00,4,1,0,1,0.67,0.17,0.00,0.17
2017-48,48,11/26/2017,12/02/2017,2017-2018,4,0,0,0,0,2,2,0,0.00,0.00,0.00,0.00,0.50,0.50,0.00,1,2,1,0,0,0,0,0,0.25,0.50,0.25,0.00,0.00,0.00,0.00,0.00,3,1,0.75,0.25,0,0.00,3,1,0.33,1,2,0,1,0.25,0.50,0.00,0.25
2017-49,49,12/03/2017,12/09/2017,2017-2018,5,0,0,0,0,2,3,0,0.00,0.00,0.00,0.00,0.40,0.60,0.00,2,2,1,0,0,0,0,0,0.40,0.40,0.20,0.00,0.00,0.00,0.00,0.00,3,2,0.60,0.40,1,0.20,3,1,0.33,3,2,0,0,0.60,0.40,0.00,0.00
2017-50,50,12/10/2017,12/16/2017,2017-2018,13,1,1,1,0,3,7,0,0.08,0.08,0.08,0.00,0.23,0.54,0.00,3,8,2,0,0,0,0,0,0.23,0.62,0.15,0.00,0.00,0.00,0.00,0.00,9,4,0.69,0.31,2,0.15,9,4,0.44,4,6,2,1,0.31,0.46,0.15,0.08
2017-51,51,12/17/2017,12/23/2017,2017-2018,27,1,3,1,1,12,9,0,0.04,0.11,0.04,0.04,0.44,0.33,0.00,6,16,4,1,0,0,0,0,0.22,0.59,0.15,0.04,0.00,0.00,0.00,0.00,16,11,0.59,0.41,2,0.07,16,9,0.56,12,9,1,5,0.44,0.33,0.04,0.19
2017-52,52,12/24/2017,12/30/2017,2017-2018,47,3,2,2,6,8,26,0,0.06,0.04,0.04,0.13,0.17,0.55,0.00,16,18,12,1,0,0,0,0,0.34,0.38,0.26,0.02,0.00,0.00,0.00,0.00,25,22,0.53,0.47,2,0.04,34,15,0.44,13,32,0,2,0.28,0.68,0.00,0.04
2018-01,1,12/31/2017,01/06/2018,2017-2018,81,5,3,2,13,19,39,0,0.06,0.04,0.02,0.16,0.23,0.48,0.00,24,42,13,2,0,0,0,0,0.30,0.52,0.16,0.02,0.00,0.00,0.00,0.00,44,37,0.54,0.46,11,0.14,54,23,0.43,18,56,3,4,0.22,0.69,0.04,0.05
2018-02,2,01/07/2018,01/13/2018,2017-2018,61,4,1,3,5,13,35,0,0.07,0.02,0.05,0.08,0.21,0.57,0.00,15,29,16,1,0,0,0,0,0.25,0.48,0.26,0.02,0.00,0.00,0.00,0.00,34,27,0.56,0.44,7,0.11,35,16,0.46,13,40,6,2,0.21,0.66,0.10,0.03
2018-03,3,01/14/2018,01/20/2018,2017-2018,52,3,3,1,9,19,17,0,0.06,0.06,0.02,0.17,0.37,0.33,0.00,7,34,10,1,0,0,0,0,0.13,0.65,0.19,0.02,0.00,0.00,0.00,0.00,25,27,0.48,0.52,7,0.13,29,13,0.45,11,35,1,5,0.21,0.67,0.02,0.10
2018-04,4,01/21/2018,01/27/2018,2017-2018,55,6,9,2,7,13,18,0,0.11,0.16,0.04,0.13,0.24,0.33,0.00,10,37,7,1,0,0,0,0,0.18,0.67,0.13,0.02,0.00,0.00,0.00,0.00,33,22,0.60,0.40,5,0.09,26,12,0.46,20,23,4,8,0.36,0.42,0.07,0.15
2018-05,5,01/28/2018,02/03/2018,2017-2018,36,3,5,0,4,7,17,0,0.08,0.14,0.00,0.11,0.19,0.47,0.00,13,15,5,1,0,0,1,1,0.36,0.42,0.14,0.03,0.00,0.00,0.03,0.03,16,20,0.44,0.56,4,0.11,25,15,0.60,11,19,0,6,0.31,0.53,0.00,0.17
2018-06,6,02/04/2018,02/10/2018,2017-2018,30,4,2,1,4,9,10,0,0.13,0.07,0.03,0.13,0.30,0.33,0.00,5,17,7,1,0,0,0,0,0.17,0.57,0.23,0.03,0.00,0.00,0.00,0.00,13,17,0.43,0.57,4,0.13,18,8,0.44,8,13,1,8,0.27,0.43,0.03,0.27
2018-07,7,02/11/2018,02/17/2018,2017-2018,28,5,1,1,5,6,10,0,0.18,0.04,0.04,0.18,0.21,0.36,0.00,8,14,5,1,0,0,0,0,0.29,0.50,0.18,0.04,0.00,0.00,0.00,0.00,13,15,0.46,0.54,1,0.04,17,11,0.65,6,15,1,6,0.21,0.54,0.04,0.21
2018-08,8,02/18/2018,02/24/2018,2017-2018,23,2,1,0,1,6,13,0,0.09,0.04,0.00,0.04,0.26,0.57,0.00,9,6,8,0,0,0,0,0,0.39,0.26,0.35,0.00,0.00,0.00,0.00,0.00,11,12,0.48,0.52,2,0.09,13,7,0.54,4,10,0,9,0.17,0.43,0.00,0.39
2018-09,9,02/25/2018,03/03/2018,2017-2018,24,3,2,0,4,4,11,0,0.12,0.08,0.00,0.17,0.17,0.46,0.00,5,11,7,1,0,0,0,0,0.21,0.46,0.29,0.04,0.00,0.00,0.00,0.00,16,8,0.67,0.33,0,0.00,17,7,0.41,2,10,0,12,0.08,0.42,0.00,0.50
2018-10,10,03/04/2018,03/10/2018,2017-2018,16,2,1,1,1,3,8,0,0.12,0.06,0.06,0.06,0.19,0.50,0.00,4,10,1,1,0,0,0,0,0.25,0.62,0.06,0.06,0.00,0.00,0.00,0.00,8,8,0.50,0.50,0,0.00,9,4,0.44,1,2,0,13,0.06,0.12,0.00,0.81
2018-11,11,03/11/2018,03/17/2018,2017-2018,14,1,4,0,2,3,4,0,0.07,0.29,0.00,0.14,0.21,0.29,0.00,2,11,1,0,0,0,0,0,0.14,0.79,0.07,0.00,0.00,0.00,0.00,0.00,8,6,0.57,0.43,1,0.07,8,5,0.62,0,2,0,12,0.00,0.14,0.00,0.86
2018-12,12,03/18/2018,03/24/2018,2017-2018,12,0,1,0,0,6,5,0,0.00,0.08,0.00,0.00,0.50,0.42,0.00,1,7,3,1,0,0,0,0,0.08,0.58,0.25,0.08,0.00,0.00,0.00,0.00,7,5,0.58,0.42,0,0.00,7,3,0.43,2,3,0,7,0.17,0.25,0.00,0.58
