RECORD_ID,MMWR_WEEK,WEEK_START,WEEK_END,INFLUENZA_SEASON,CASES,AGE_0_4_COUNT,AGE_5_17_COUNT,AGE_18_24_COUNT,AGE_25_49_COUNT,AGE_50_64_COUNT,AGE_65_OVER_COUNT,AGE_UNKNOWN_COUNT,AGE_0_4_PCT,AGE_5_17_PCT,AGE_18_24_PCT,AGE_25_49_PCT,AGE_50_64_PCT,AGE_65_OVER_PCT,AGE_UNKNOWN_PCT,WHITE_NON_LATINX_COUNT,BLACK_NON_LATINX_COUNT,LATINX_COUNT,ASIAN_NON_LATINX_COUNT,NHPI_NON_LATINX_COUNT,AIAN_NON_LATINX_COUNT,OTHER_RACE_NON_LATINX_COUNT,UNKNOWN_RACE_ETHNICITY_COUNT,WHITE_NON_LATINX_PCT,BLACK_NON_LATINX_PCT,LATINX_PCT,ASIAN_NON_LATINX_PCT,NHPI_NON_LATINX_PCT,AIAN_NON_LATINX_PCT,OTHER_RACE_NON_LATINX_PCT,UNKNOWN_RACE_ETHNICITY_PCT,FEMALE_COUNT,MALE_COUNT,FEMALE_PCT,MALE_PCT,DEATHS_COUNT,DEATHS_PCT,FLUSHOT_REPORTED,FLUSHOT_COUNT,FLUSHOT_PCT,AH3N2_COUNT,ANOTSUB_COUNT,AH1N1_COUNT,B_COUNT,AH3N2_PCT,ANOTSUB_PCT,AH1N1_PCT,B_PCT
2018-13,13,03/25/2018,03/31/2018,2017-2018,13,0,1,0,0,2,10,0,0.00,0.08,0.00,0.00,0.15,0.77,0.00,2,7,4,0,0,0,0,0,0.15,0.54,0.31,0.00,0.00,0.00,0.00,0.00,10,3,0.77,0.23,1,0.08,6,6,1.00,0,0,1,12,0.00,0.00,0.08,0.92
2018-14,14,04/01/2018,04/07/2018,2017-2018,10,0,1,0,1,3,5,0,0.00,0.10,0.00,0.10,0.30,0.50,0.00,2,8,0,0,0,0,0,0,0.20,0.80,0.00,0.00,0.00,0.00,0.00,0.00,9,1,0.90,0.10,0,0.00,8,4,0.50,0,0,0,10,0.00,0.00,0.00,1.00
2018-15,15,04/08/2018,04/14/2018,2017-2018,4,0,0,1,0,0,3,0,0.00,0.00,0.25,0.00,0.00,0.75,0.00,2,0,2,0,0,0,0,0,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,2,2,0.50,0.50,0,0.00,1,0,0.00,0,0,0,4,0.00,0.00,0.00,1.00
2018-16,16,04/15/2018,04/21/2018,2017-2018,8,0,0,0,0,2,6,0,0.00,0.00,0.00,0.00,0.25,0.75,0.00,1,3,3,1,0,0,0,0,0.12,0.38,0.38,0.12,0.00,0.00,0.00,0.00,2,6,0.25,0.75,1,0.12,2,1,0.50,0,1,0,7,0.00,0.12,0.00,0.88
2018-17,17,04/22/2018,04/28/2018,2017-2018,4,0,0,1,1,0,2,0,0.00,0.00,0.25,0.25,0.00,0.50,0.00,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0.00,0.00,0.00,0.00,2,2,0.50,0.50,1,0.25,1,1,1.00,0,1,0,3,0.00,0.25,0.00,0.75
2018-18,18,04/29/2018,05/05/2018,2017-2018,3,0,1,0,0,1,1,0,0.00,0.33,0.00,0.00,0.33,0.33,0.00,1,0,2,0,0,0,0,0,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1,2,0.33,0.67,1,0.33,2,1,0.50,0,0,0,3,0.00,0.00,0.00,1.00
2018-19,19,05/06/2018,05/12/2018,2017-2018,3,0,0,0,0,1,2,0,0.00,0.00,0.00,0.00,0.33,0.67,0.00,1,1,1,0,0,0,0,0,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,2,1,0.67,0.33,0,0.00,1,1,1.00,0,0,0,3,0.00,0.00,0.00,1.00
2024-38,38,09/15/2024,09/21/2024,2023-2024,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-20,20,05/13/2018,05/19/2018,2017-2018,1,1,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,0,0,0.00,0,0,0,1,0.00,0.00,0.00,1.00
2018-21,21,05/20/2018,05/26/2018,2017-2018,1,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,1,1.00,0,0,1,0,0.00,0.00,1.00,0.00
2018-22,22,05/27/2018,06/02/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-23,23,06/03/2018,06/09/2018,2017-2018,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,0,0,0.00,0,0,0,1,0.00,0.00,0.00,1.00
2018-24,24,06/10/2018,06/16/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-25,25,06/17/2018,06/23/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-26,26,06/24/2018,06/30/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-27,27,07/01/2018,07/07/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-28,28,07/08/2018,07/14/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-29,29,07/15/2018,07/21/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-30,30,07/22/2018,07/28/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-31,31,07/29/2018,08/04/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-32,32,08/05/2018,08/11/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-33,33,08/12/2018,08/18/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-34,34,08/19/2018,08/25/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-35,35,08/26/2018,09/01/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-36,36,09/02/2018,09/08/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-37,37,09/09/2018,09/15/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-38,38,09/16/2018,09/22/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-39,39,09/23/2018,09/29/2018,2017-2018,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-40,40,09/30/2018,10/06/2018,2018-2019,2,0,0,0,1,0,1,0,0.00,0.00,0.00,0.50,0.00,0.50,0.00,1,1,0,0,0,0,0,0,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0,2,0.00,1.00,1,0.50,2,1,0.50,0,2,0,0,0.00,1.00,0.00,0.00
2018-41,41,10/07/2018,10/13/2018,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-42,42,10/14/2018,10/20/2018,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-43,43,10/21/2018,10/27/2018,2018-2019,1,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,0,0.00,0,0,0,1,0.00,0.00,0.00,1.00
2018-44,44,10/28/2018,11/03/2018,2018-2019,2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,1,1,0.50,0.50,1,0.50,1,0,0.00,0,1,1,0,0.00,0.50,0.50,0.00
2018-45,45,11/04/2018,11/10/2018,2018-2019,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,0,0.00,0,0,1,0,0.00,0.00,1.00,0.00
2018-46,46,11/11/2018,11/17/2018,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-47,47,11/18/2018,11/24/2018,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-48,48,11/25/2018,12/01/2018,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2018-49,49,12/02/2018,12/08/2018,2018-2019,2,0,1,0,0,1,0,0,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0,1,0,1,0,0,0,0,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0,2,0.00,1.00,0,0.00,2,2,1.00,0,1,0,1,0.00,0.50,0.00,0.50
2018-50,50,12/09/2018,12/15/2018,2018-2019,4,0,1,0,0,1,2,0,0.00,0.25,0.00,0.00,0.25,0.50,0.00,1,2,1,0,0,0,0,0,0.25,0.50,0.25,0.00,0.00,0.00,0.00,0.00,2,2,0.50,0.50,0,0.00,3,1,0.33,0,0,2,2,0.00,0.00,0.50,0.50
2018-51,51,12/16/2018,12/22/2018,2018-2019,5,0,0,0,1,1,3,0,0.00,0.00,0.00,0.20,0.20,0.60,0.00,1,3,1,0,0,0,0,0,0.20,0.60,0.20,0.00,0.00,0.00,0.00,0.00,2,3,0.40,0.60,0,0.00,2,1,0.50,0,2,3,0,0.00,0.40,0.60,0.00
2018-52,52,12/23/2018,12/29/2018,2018-2019,7,3,1,0,1,1,1,0,0.43,0.14,0.00,0.14,0.14,0.14,0.00,1,6,0,0,0,0,0,0,0.14,0.86,0.00,0.00,0.00,0.00,0.00,0.00,6,1,0.86,0.14,0,0.00,4,3,0.75,0,3,4,0,0.00,0.43,0.57,0.00
2019-01,1,12/30/2018,01/05/2019,2018-2019,15,1,1,1,5,1,6,0,0.07,0.07,0.07,0.33,0.07,0.40,0.00,4,6,4,0,0,0,0,1,0.27,0.40,0.27,0.00,0.00,0.00,0.00,0.07,9,6,0.60,0.40,1,0.07,10,4,0.40,0,5,9,1,0.00,0.33,0.60,0.07
2019-02,2,01/06/2019,01/12/2019,2018-2019,23,3,1,1,5,7,6,0,0.13,0.04,0.04,0.22,0.30,0.26,0.00,6,14,3,0,0,0,0,0,0.26,0.61,0.13,0.00,0.00,0.00,0.00,0.00,12,11,0.52,0.48,0,0.00,19,7,0.37,0,9,12,2,0.00,0.39,0.52,0.09
2019-03,3,01/13/2019,01/19/2019,2018-2019,21,3,0,0,4,7,7,0,0.14,0.00,0.00,0.19,0.33,0.33,0.00,7,8,5,0,0,0,1,0,0.33,0.38,0.24,0.00,0.00,0.00,0.05,0.00,8,13,0.38,0.62,2,0.10,13,3,0.23,0,16,5,0,0.00,0.76,0.24,0.00
2019-04,4,01/20/2019,01/26/2019,2018-2019,26,3,3,0,5,8,7,0,0.12,0.12,0.00,0.19,0.31,0.27,0.00,5,10,10,1,0,0,0,0,0.19,0.38,0.38,0.04,0.00,0.00,0.00,0.00,16,10,0.62,0.38,0,0.00,16,6,0.38,1,12,12,1,0.04,0.46,0.46,0.04
2019-05,5,01/27/2019,02/02/2019,2018-2019,24,0,2,0,3,9,10,0,0.00,0.08,0.00,0.12,0.38,0.42,0.00,5,9,9,1,0,0,0,0,0.21,0.38,0.38,0.04,0.00,0.00,0.00,0.00,12,12,0.50,0.50,1,0.04,11,7,0.64,1,19,4,0,0.04,0.79,0.17,0.00
2019-06,6,02/03/2019,02/09/2019,2018-2019,19,5,0,2,2,5,5,0,0.26,0.00,0.11,0.11,0.26,0.26,0.00,3,12,3,1,0,0,0,0,0.16,0.63,0.16,0.05,0.00,0.00,0.00,0.00,6,13,0.32,0.68,0,0.00,14,4,0.29,0,11,7,1,0.00,0.58,0.37,0.05
2019-07,7,02/10/2019,02/16/2019,2018-2019,17,1,3,0,0,8,5,0,0.06,0.18,0.00,0.00,0.47,0.29,0.00,2,7,6,0,0,0,0,2,0.12,0.41,0.35,0.00,0.00,0.00,0.00,0.12,5,12,0.29,0.71,2,0.12,11,8,0.73,1,7,9,0,0.06,0.41,0.53,0.00
2019-08,8,02/17/2019,02/23/2019,2018-2019,13,3,1,0,4,2,3,0,0.23,0.08,0.00,0.31,0.15,0.23,0.00,3,7,1,1,0,0,1,0,0.23,0.54,0.08,0.08,0.00,0.00,0.08,0.00,6,7,0.46,0.54,0,0.00,7,5,0.71,0,4,9,0,0.00,0.31,0.69,0.00
2019-09,9,02/24/2019,03/02/2019,2018-2019,13,3,1,0,1,3,5,0,0.23,0.08,0.00,0.08,0.23,0.38,0.00,4,4,3,2,0,0,0,0,0.31,0.31,0.23,0.15,0.00,0.00,0.00,0.00,7,6,0.54,0.46,0,0.00,9,5,0.56,0,6,7,0,0.00,0.46,0.54,0.00
2019-10,10,03/03/2019,03/09/2019,2018-2019,30,6,0,0,6,7,11,0,0.20,0.00,0.00,0.20,0.23,0.37,0.00,7,21,1,0,0,0,1,0,0.23,0.70,0.03,0.00,0.00,0.00,0.03,0.00,20,10,0.67,0.33,1,0.03,13,10,0.77,2,15,12,1,0.07,0.50,0.40,0.03
2019-11,11,03/10/2019,03/16/2019,2018-2019,28,2,0,0,3,7,16,0,0.07,0.00,0.00,0.11,0.25,0.57,0.00,5,20,2,0,0,0,1,0,0.18,0.71,0.07,0.00,0.00,0.00,0.04,0.00,13,15,0.46,0.54,0,0.00,19,12,0.63,3,16,9,0,0.11,0.57,0.32,0.00
2019-12,12,03/17/2019,03/23/2019,2018-2019,25,3,1,0,5,9,7,0,0.12,0.04,0.00,0.20,0.36,0.28,0.00,3,17,4,0,1,0,0,0,0.12,0.68,0.16,0.00,0.04,0.00,0.00,0.00,18,7,0.72,0.28,1,0.04,16,6,0.38,1,14,9,1,0.04,0.56,0.36,0.04
2019-13,13,03/24/2019,03/30/2019,2018-2019,24,1,0,2,2,10,9,0,0.04,0.00,0.08,0.08,0.42,0.38,0.00,10,9,5,0,0,0,0,0,0.42,0.38,0.21,0.00,0.00,0.00,0.00,0.00,12,12,0.50,0.50,5,0.21,11,8,0.73,1,13,7,3,0.04,0.54,0.29,0.12
2019-14,14,03/31/2019,04/06/2019,2018-2019,13,1,2,0,3,2,5,0,0.08,0.15,0.00,0.23,0.15,0.38,0.00,1,7,5,0,0,0,0,0,0.08,0.54,0.38,0.00,0.00,0.00,0.00,0.00,6,7,0.46,0.54,0,0.00,8,5,0.62,4,5,2,2,0.31,0.38,0.15,0.15
2019-15,15,04/07/2019,04/13/2019,2018-2019,15,1,0,0,4,2,8,0,0.07,0.00,0.00,0.27,0.13,0.53,0.00,3,9,3,0,0,0,0,0,0.20,0.60,0.20,0.00,0.00,0.00,0.00,0.00,6,9,0.40,0.60,3,0.20,8,1,0.12,8,3,4,0,0.53,0.20,0.27,0.00
2019-16,16,04/14/2019,04/20/2019,2018-2019,9,1,0,0,0,3,5,0,0.11,0.00,0.00,0.00,0.33,0.56,0.00,2,4,3,0,0,0,0,0,0.22,0.44,0.33,0.00,0.00,0.00,0.00,0.00,5,4,0.56,0.44,0,0.00,7,6,0.86,2,4,1,2,0.22,0.44,0.11,0.22
2019-17,17,04/21/2019,04/27/2019,2018-2019,3,1,1,0,0,1,0,0,0.33,0.33,0.00,0.00,0.33,0.00,0.00,0,3,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2,1,0.67,0.33,0,0.00,1,0,0.00,0,3,0,0,0.00,1.00,0.00,0.00
2019-18,18,04/28/2019,05/04/2019,2018-2019,7,0,0,0,1,0,6,0,0.00,0.00,0.00,0.14,0.00,0.86,0.00,3,2,1,0,0,0,0,1,0.43,0.29,0.14,0.00,0.00,0.00,0.00,0.14,2,5,0.29,0.71,1,0.14,4,2,0.50,1,2,1,3,0.14,0.29,0.14,0.43
2019-19,19,05/05/2019,05/11/2019,2018-2019,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,0,0.00,0,0,1,0,0.00,0.00,1.00,0.00
2019-20,20,05/12/2019,05/18/2019,2018-2019,2,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,0,0,0,0,0,0,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,2,0,1.00,0.00,0,0.00,1,1,1.00,0,0,2,0,0.00,0.00,1.00,0.00
2019-21,21,05/19/2019,05/25/2019,2018-2019,3,0,0,0,0,1,2,0,0.00,0.00,0.00,0.00,0.33,0.67,0.00,1,2,0,0,0,0,0,0,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,2,1,0.67,0.33,0,0.00,2,2,1.00,0,2,0,1,0.00,0.67,0.00,0.33
2019-22,22,05/26/2019,06/01/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-23,23,06/02/2019,06/08/2019,2018-2019,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,0,0,0.00,0,0,0,1,0.00,0.00,0.00,1.00
2019-24,24,06/09/2019,06/15/2019,2018-2019,2,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,2,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,1.00,0.00,0,0.00,1,1,1.00,0,1,1,0,0.00,0.50,0.50,0.00
2019-25,25,06/16/2019,06/22/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-26,26,06/23/2019,06/29/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-27,27,06/30/2019,07/06/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-28,28,07/07/2019,07/13/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-29,29,07/14/2019,07/20/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-30,30,07/21/2019,07/27/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-31,31,07/28/2019,08/03/2019,2018-2019,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,0,0.00,1,0,0,0,1.00,0.00,0.00,0.00
2019-32,32,08/04/2019,08/10/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-33,33,08/11/2019,08/17/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-34,34,08/18/2019,08/24/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-35,35,08/25/2019,08/31/2019,2018-2019,1,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,1.00,0.00,0,0.00,0,0,0.00,1,0,0,0,1.00,0.00,0.00,0.00
2019-36,36,09/01/2019,09/07/2019,2018-2019,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,0,0,0.00,0,0,0,1,0.00,0.00,0.00,1.00
2019-37,37,09/08/2019,09/14/2019,2018-2019,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
